Fecha,Hora,Total,Sentido1,Sentido2
2013-12-18,14:29,23,16,7
2013-12-18,14:45,26,25,1
2013-12-18,15:00,38,33,5
2013-12-18,15:14,53,53,0
2013-12-18,15:30,44,38,6
2013-12-18,15:45,44,42,2
2013-12-18,15:59,31,29,2
2013-12-18,16:15,42,39,3
2013-12-18,16:30,46,46,0
2013-12-18,16:44,34,33,1
2013-12-18,17:00,25,25,0
2013-12-18,17:15,34,33,1
2013-12-18,17:29,37,35,2
2013-12-18,17:45,32,32,0
2013-12-18,18:00,46,44,2
2013-12-18,18:14,41,40,1
2013-12-18,18:30,42,41,1
2013-12-18,18:45,39,38,1
2013-12-18,18:59,76,69,7
2013-12-18,19:15,77,75,2
2013-12-18,19:30,89,89,0
2013-12-18,19:44,84,83,1
2013-12-18,20:00,78,78,0
2013-12-18,20:15,87,87,0
2013-12-18,20:29,88,88,0
2013-12-18,20:45,60,60,0
2013-12-18,21:00,46,46,0
2013-12-18,21:14,45,45,0
2013-12-18,21:30,45,39,6
2013-12-18,21:45,45,45,0
2013-12-18,21:59,39,37,2
2013-12-18,22:15,23,21,2
2013-12-18,22:30,14,12,2
2013-12-18,22:44,9,9,0
2013-12-18,23:00,20,20,0
2013-12-18,23:15,21,21,0
2013-12-18,23:29,6,5,1
2013-12-18,23:45,15,14,1
2013-12-18,0:00,11,9,2
2013-12-18,0:14,8,8,0
2013-12-18,0:30,8,6,2
2013-12-18,0:45,25,20,5
2013-12-18,0:59,6,6,0
2013-12-18,1:15,14,11,3
2013-12-18,1:30,5,5,0
2013-12-18,1:44,14,14,0
2013-12-18,2:00,5,5,0
2013-12-18,2:15,15,15,0
2013-12-18,2:29,11,11,0
2013-12-18,2:45,2,2,0
2013-12-18,3:00,1,1,0
2013-12-18,3:14,1,1,0
2013-12-18,3:30,0,0,0
2013-12-18,3:45,1,1,0
2013-12-18,3:59,0,0,0
2013-12-18,4:15,0,0,0
2013-12-18,4:30,0,0,0
2013-12-18,4:44,0,0,0
2013-12-18,5:00,0,0,0
2013-12-18,5:15,0,0,0
2013-12-18,5:29,0,0,0
2013-12-18,5:45,1,1,0
2013-12-19,6:00,0,0,0
2013-12-19,6:14,1,1,0
2013-12-19,6:30,1,1,0
2013-12-19,6:45,1,1,0
2013-12-19,6:59,0,0,0
2013-12-19,7:15,0,0,0
2013-12-19,7:30,2,1,1
2013-12-19,7:44,0,0,0
2013-12-19,8:00,3,3,0
2013-12-19,8:15,3,3,0
2013-12-19,8:29,8,7,1
2013-12-19,8:45,11,10,1
2013-12-19,9:00,8,6,2
2013-12-19,9:14,6,6,0
2013-12-19,9:30,21,19,2
2013-12-19,9:45,24,22,2
2013-12-19,9:59,29,29,0
2013-12-19,10:15,16,15,1
2013-12-19,10:30,22,20,2
2013-12-19,10:44,16,15,1
2013-12-19,11:00,21,19,2
2013-12-19,11:15,17,15,2
2013-12-19,11:29,28,26,2
2013-12-19,11:45,22,20,2
2013-12-19,12:00,18,17,1
2013-12-19,12:14,36,33,3
2013-12-19,12:30,28,26,2
2013-12-19,12:45,14,12,2
2013-12-19,12:59,22,20,2
2013-12-19,13:15,13,12,1
2013-12-19,13:30,43,40,3
2013-12-19,13:44,28,26,2
2013-12-19,14:00,25,19,6
2013-12-19,14:15,24,23,1
2013-12-19,14:29,32,32,0
2013-12-19,14:45,23,20,3
2013-12-19,15:00,34,32,2
2013-12-19,15:14,54,51,3
2013-12-19,15:30,34,33,1
2013-12-19,15:45,33,33,0
2013-12-19,15:59,26,26,0
2013-12-19,16:15,41,39,2
2013-12-19,16:30,29,29,0
2013-12-19,16:44,38,35,3
2013-12-19,17:00,26,24,2
2013-12-19,17:15,34,30,4
2013-12-19,17:29,34,34,0
2013-12-19,17:45,38,35,3
2013-12-19,18:00,31,30,1
2013-12-19,18:14,29,28,1
2013-12-19,18:30,45,39,6
2013-12-19,18:45,32,29,3
2013-12-19,18:59,59,59,0
2013-12-19,19:15,79,76,3
2013-12-19,19:30,58,56,2
2013-12-19,19:44,83,82,1
2013-12-19,20:00,77,77,0
2013-12-19,20:15,81,80,1
2013-12-19,20:29,83,82,1
2013-12-19,20:45,72,72,0
2013-12-19,21:00,33,33,0
2013-12-19,21:14,51,50,1
2013-12-19,21:30,48,41,7
2013-12-19,21:45,36,35,1
2013-12-19,21:59,32,30,2
2013-12-19,22:15,31,31,0
2013-12-19,22:30,17,17,0
2013-12-19,22:44,17,14,3
2013-12-19,23:00,12,12,0
2013-12-19,23:15,22,22,0
2013-12-19,23:29,19,19,0
2013-12-19,23:45,3,3,0
2013-12-19,0:00,3,3,0
2013-12-19,0:14,7,7,0
2013-12-19,0:30,7,6,1
2013-12-19,0:45,7,7,0
2013-12-19,0:59,4,3,1
2013-12-19,1:15,10,10,0
2013-12-19,1:30,0,0,0
2013-12-19,1:44,1,1,0
2013-12-19,2:00,0,0,0
2013-12-19,2:15,0,0,0
2013-12-19,2:29,1,1,0
2013-12-19,2:45,2,2,0
2013-12-19,3:00,1,1,0
2013-12-19,3:14,2,1,1
2013-12-19,3:30,1,0,1
2013-12-19,3:45,1,1,0
2013-12-19,3:59,0,0,0
2013-12-19,4:15,0,0,0
2013-12-19,4:30,0,0,0
2013-12-19,4:44,0,0,0
2013-12-19,5:00,0,0,0
2013-12-19,5:15,0,0,0
2013-12-19,5:29,0,0,0
2013-12-19,5:45,0,0,0
2013-12-20,6:00,0,0,0
2013-12-20,6:14,2,1,1
2013-12-20,6:30,0,0,0
2013-12-20,6:45,1,1,0
2013-12-20,6:59,3,2,1
2013-12-20,7:15,5,5,0
2013-12-20,7:30,1,1,0
2013-12-20,7:44,1,1,0
2013-12-20,8:00,3,2,1
2013-12-20,8:15,5,3,2
2013-12-20,8:29,7,4,3
2013-12-20,8:45,9,7,2
2013-12-20,9:00,10,7,3
2013-12-20,9:14,15,14,1
2013-12-20,9:30,14,12,2
2013-12-20,9:45,27,25,2
2013-12-20,9:59,18,17,1
2013-12-20,10:15,20,18,2
2013-12-20,10:30,22,21,1
2013-12-20,10:44,30,25,5
2013-12-20,11:00,14,14,0
2013-12-20,11:15,19,17,2
2013-12-20,11:29,21,19,2
2013-12-20,11:45,26,24,2
2013-12-20,12:00,26,23,3
2013-12-20,12:14,27,23,4
2013-12-20,12:30,27,26,1
2013-12-20,12:45,22,18,4
2013-12-20,12:59,24,21,3
2013-12-20,13:15,36,33,3
2013-12-20,13:30,32,30,2
2013-12-20,13:44,25,25,0
2013-12-20,14:00,28,24,4
2013-12-20,14:15,51,46,5
2013-12-20,14:29,19,17,2
2013-12-20,14:45,36,33,3
2013-12-20,15:00,44,43,1
2013-12-20,15:14,34,31,3
2013-12-20,15:30,40,34,6
2013-12-20,15:45,42,38,4
2013-12-20,15:59,48,44,4
2013-12-20,16:15,66,63,3
2013-12-20,16:30,46,41,5
2013-12-20,16:44,45,41,4
2013-12-20,17:00,30,28,2
2013-12-20,17:15,53,52,1
2013-12-20,17:29,51,46,5
2013-12-20,17:45,42,41,1
2013-12-20,18:00,52,48,4
2013-12-20,18:14,45,41,4
2013-12-20,18:30,36,34,2
2013-12-20,18:45,36,36,0
2013-12-20,18:59,52,50,2
2013-12-20,19:15,68,65,3
2013-12-20,19:30,49,47,2
2013-12-20,19:44,76,75,1
2013-12-20,20:00,41,40,1
2013-12-20,20:15,74,73,1
2013-12-20,20:29,51,49,2
2013-12-20,20:45,38,38,0
2013-12-20,21:00,31,29,2
2013-12-20,21:14,28,28,0
2013-12-20,21:30,41,39,2
2013-12-20,21:45,25,24,1
2013-12-20,21:59,21,20,1
2013-12-20,22:15,18,18,0
2013-12-20,22:30,14,13,1
2013-12-20,22:44,13,12,1
2013-12-20,23:00,15,14,1
2013-12-20,23:15,16,16,0
2013-12-20,23:29,14,14,0
2013-12-20,23:45,11,11,0
2013-12-20,0:00,4,3,1
2013-12-20,0:14,8,6,2
2013-12-20,0:30,3,2,1
2013-12-20,0:45,6,6,0
2013-12-20,0:59,4,2,2
2013-12-20,1:15,5,3,2
2013-12-20,1:30,4,4,0
2013-12-20,1:44,2,2,0
2013-12-20,2:00,1,1,0
2013-12-20,2:15,0,0,0
2013-12-20,2:29,0,0,0
2013-12-20,2:45,6,5,1
2013-12-20,3:00,1,1,0
2013-12-20,3:14,3,3,0
2013-12-20,3:30,1,1,0
2013-12-20,3:45,1,0,1
2013-12-20,3:59,2,2,0
2013-12-20,4:15,2,2,0
2013-12-20,4:30,1,1,0
2013-12-20,4:44,0,0,0
2013-12-20,5:00,0,0,0
2013-12-20,5:15,2,2,0
2013-12-20,5:29,0,0,0
2013-12-20,5:45,0,0,0
2013-12-21,6:00,0,0,0
2013-12-21,6:14,1,1,0
2013-12-21,6:30,2,2,0
2013-12-21,6:45,0,0,0
2013-12-21,6:59,1,1,0
2013-12-21,7:15,0,0,0
2013-12-21,7:30,4,3,1
2013-12-21,7:44,1,1,0
2013-12-21,8:00,2,2,0
2013-12-21,8:15,5,5,0
2013-12-21,8:29,2,1,1
2013-12-21,8:45,8,7,1
2013-12-21,9:00,7,7,0
2013-12-21,9:14,7,7,0
2013-12-21,9:30,5,4,1
2013-12-21,9:45,10,9,1
2013-12-21,9:59,11,11,0
2013-12-21,10:15,10,10,0
2013-12-21,10:30,11,10,1
2013-12-21,10:44,10,9,1
2013-12-21,11:00,18,15,3
2013-12-21,11:15,13,11,2
2013-12-21,11:29,13,10,3
2013-12-21,11:45,13,13,0
2013-12-21,12:00,20,19,1
2013-12-21,12:14,20,18,2
2013-12-21,12:30,22,21,1
2013-12-21,12:45,20,18,2
2013-12-21,12:59,21,21,0
2013-12-21,13:15,31,28,3
2013-12-21,13:30,23,20,3
2013-12-21,13:44,27,25,2
2013-12-21,14:00,20,19,1
2013-12-21,14:15,26,23,3
2013-12-21,14:29,25,25,0
2013-12-21,14:45,35,31,4
2013-12-21,15:00,19,18,1
2013-12-21,15:14,31,27,4
2013-12-21,15:30,32,30,2
2013-12-21,15:45,23,20,3
2013-12-21,15:59,27,25,2
2013-12-21,16:15,21,21,0
2013-12-21,16:30,23,23,0
2013-12-21,16:44,27,27,0
2013-12-21,17:00,31,26,5
2013-12-21,17:15,27,24,3
2013-12-21,17:29,17,14,3
2013-12-21,17:45,29,26,3
2013-12-21,18:00,20,18,2
2013-12-21,18:14,17,17,0
2013-12-21,18:30,29,26,3
2013-12-21,18:45,16,16,0
2013-12-21,18:59,22,22,0
2013-12-21,19:15,11,10,1
2013-12-21,19:30,17,13,4
2013-12-21,19:44,19,17,2
2013-12-21,20:00,13,11,2
2013-12-21,20:15,22,20,2
2013-12-21,20:29,13,12,1
2013-12-21,20:45,16,16,0
2013-12-21,21:00,10,10,0
2013-12-21,21:14,8,8,0
2013-12-21,21:30,10,10,0
2013-12-21,21:45,11,9,2
2013-12-21,21:59,2,2,0
2013-12-21,22:15,8,8,0
2013-12-21,22:30,6,5,1
2013-12-21,22:44,4,4,0
2013-12-21,23:00,11,9,2
2013-12-21,23:15,3,3,0
2013-12-21,23:29,14,14,0
2013-12-21,23:45,12,10,2
2013-12-21,0:00,7,7,0
2013-12-21,0:14,2,2,0
2013-12-21,0:30,10,9,1
2013-12-21,0:45,7,5,2
2013-12-21,0:59,2,2,0
2013-12-21,1:15,2,2,0
2013-12-21,1:30,4,3,1
2013-12-21,1:44,2,2,0
2013-12-21,2:00,2,2,0
2013-12-21,2:15,2,2,0
2013-12-21,2:29,2,2,0
2013-12-21,2:45,3,3,0
2013-12-21,3:00,0,0,0
2013-12-21,3:14,2,1,1
2013-12-21,3:30,1,1,0
2013-12-21,3:45,0,0,0
2013-12-21,3:59,2,2,0
2013-12-21,4:15,1,1,0
2013-12-21,4:30,0,0,0
2013-12-21,4:44,0,0,0
2013-12-21,5:00,0,0,0
2013-12-21,5:15,0,0,0
2013-12-21,5:29,0,0,0
2013-12-21,5:45,1,1,0
2013-12-22,6:00,0,0,0
2013-12-22,6:14,2,1,1
2013-12-22,6:30,1,1,0
2013-12-22,6:45,0,0,0
2013-12-22,6:59,0,0,0
2013-12-22,7:15,0,0,0
2013-12-22,7:30,4,1,3
2013-12-22,7:44,1,1,0
2013-12-22,8:00,1,1,0
2013-12-22,8:15,4,4,0
2013-12-22,8:29,0,0,0
2013-12-22,8:45,3,2,1
2013-12-22,9:00,0,0,0
2013-12-22,9:14,0,0,0
2013-12-22,9:30,4,3,1
2013-12-22,9:45,3,3,0
2013-12-22,9:59,2,2,0
2013-12-22,10:15,5,5,0
2013-12-22,10:30,2,2,0
2013-12-22,10:44,5,4,1
2013-12-22,11:00,7,7,0
2013-12-22,11:15,5,5,0
2013-12-22,11:29,6,6,0
2013-12-22,11:45,8,8,0
2013-12-22,12:00,8,8,0
2013-12-22,12:14,7,5,2
2013-12-22,12:30,7,7,0
2013-12-22,12:45,8,6,2
2013-12-22,12:59,6,4,2
2013-12-22,13:15,14,11,3
2013-12-22,13:30,10,6,4
2013-12-22,13:44,5,5,0
2013-12-22,14:00,6,4,2
2013-12-22,14:15,10,9,1
2013-12-22,14:29,7,6,1
2013-12-22,14:45,9,9,0
2013-12-22,15:00,26,23,3
2013-12-22,15:14,50,46,4
2013-12-22,15:30,23,17,6
2013-12-22,15:45,31,28,3
2013-12-22,15:59,36,34,2
2013-12-22,16:15,22,22,0
2013-12-22,16:30,17,17,0
2013-12-22,16:44,25,22,3
2013-12-22,17:00,30,25,5
2013-12-22,17:15,11,11,0
2013-12-22,17:29,21,21,0
2013-12-22,17:45,33,33,0
2013-12-22,18:00,24,24,0
2013-12-22,18:14,20,20,0
2013-12-22,18:30,15,15,0
2013-12-22,18:45,17,17,0
2013-12-22,18:59,24,18,6
2013-12-22,19:15,14,11,3
2013-12-22,19:30,28,26,2
2013-12-22,19:44,24,24,0
2013-12-22,20:00,8,7,1
2013-12-22,20:15,14,13,1
2013-12-22,20:29,10,10,0
2013-12-22,20:45,11,10,1
2013-12-22,21:00,12,11,1
2013-12-22,21:14,11,10,1
2013-12-22,21:30,8,7,1
2013-12-22,21:45,12,12,0
2013-12-22,21:59,15,14,1
2013-12-22,22:15,12,12,0
2013-12-22,22:30,6,6,0
2013-12-22,22:44,6,6,0
2013-12-22,23:00,9,7,2
2013-12-22,23:15,12,9,3
2013-12-22,23:29,6,6,0
2013-12-22,23:45,7,7,0
2013-12-22,0:00,3,2,1
2013-12-22,0:14,8,8,0
2013-12-22,0:30,2,2,0
2013-12-22,0:45,6,6,0
2013-12-22,0:59,2,2,0
2013-12-22,1:15,1,1,0
2013-12-22,1:30,1,1,0
2013-12-22,1:44,1,1,0
2013-12-22,2:00,1,0,1
2013-12-22,2:15,0,0,0
2013-12-22,2:29,0,0,0
2013-12-22,2:45,0,0,0
2013-12-22,3:00,0,0,0
2013-12-22,3:14,0,0,0
2013-12-22,3:30,1,1,0
2013-12-22,3:45,0,0,0
2013-12-22,3:59,0,0,0
2013-12-22,4:15,0,0,0
2013-12-22,4:30,0,0,0
2013-12-22,4:44,2,2,0
2013-12-22,5:00,0,0,0
2013-12-22,5:15,0,0,0
2013-12-22,5:29,2,2,0
2013-12-22,5:45,0,0,0
2013-12-23,6:00,1,1,0
2013-12-23,6:14,3,2,1
2013-12-23,6:30,1,1,0
2013-12-23,6:45,3,2,1
2013-12-23,6:59,1,1,0
2013-12-23,7:15,2,2,0
2013-12-23,7:30,2,1,1
2013-12-23,7:44,3,2,1
2013-12-23,8:00,1,1,0
2013-12-23,8:15,5,4,1
2013-12-23,8:29,8,4,4
2013-12-23,8:45,7,5,2
2013-12-23,9:00,10,8,2
2013-12-23,9:14,8,7,1
2013-12-23,9:30,7,6,1
2013-12-23,9:45,16,13,3
2013-12-23,9:59,14,11,3
2013-12-23,10:15,13,13,0
2013-12-23,10:30,15,14,1
2013-12-23,10:44,15,13,2
2013-12-23,11:00,17,16,1
2013-12-23,11:15,16,13,3
2013-12-23,11:29,17,15,2
2013-12-23,11:45,13,11,2
2013-12-23,12:00,27,24,3
2013-12-23,12:14,20,18,2
2013-12-23,12:30,22,21,1
2013-12-23,12:45,21,17,4
2013-12-23,12:59,20,17,3
2013-12-23,13:15,39,35,4
2013-12-23,13:30,18,17,1
2013-12-23,13:44,25,25,0
2013-12-23,14:00,15,10,5
2013-12-23,14:15,19,17,2
2013-12-23,14:29,23,21,2
2013-12-23,14:45,27,26,1
2013-12-23,15:00,29,28,1
2013-12-23,15:14,25,24,1
2013-12-23,15:30,42,37,5
2013-12-23,15:45,33,28,5
2013-12-23,15:59,25,23,2
2013-12-23,16:15,32,32,0
2013-12-23,16:30,30,29,1
2013-12-23,16:44,21,20,1
2013-12-23,17:00,24,19,5
2013-12-23,17:15,25,25,0
2013-12-23,17:29,22,22,0
2013-12-23,17:45,20,19,1
2013-12-23,18:00,27,27,0
2013-12-23,18:14,46,44,2
2013-12-23,18:30,38,37,1
2013-12-23,18:45,32,32,0
2013-12-23,18:59,19,17,2
2013-12-23,19:15,46,45,1
2013-12-23,19:30,29,29,0
2013-12-23,19:44,63,60,3
2013-12-23,20:00,38,37,1
2013-12-23,20:15,50,49,1
2013-12-23,20:29,44,44,0
2013-12-23,20:45,30,30,0
2013-12-23,21:00,27,25,2
2013-12-23,21:14,26,24,2
2013-12-23,21:30,24,23,1
2013-12-23,21:45,28,27,1
2013-12-23,21:59,21,18,3
2013-12-23,22:15,20,20,0
2013-12-23,22:30,13,13,0
2013-12-23,22:44,8,8,0
2013-12-23,23:00,10,10,0
2013-12-23,23:15,12,10,2
2013-12-23,23:29,13,11,2
2013-12-23,23:45,6,4,2
2013-12-23,0:00,7,7,0
2013-12-23,0:14,3,3,0
2013-12-23,0:30,4,4,0
2013-12-23,0:45,1,1,0
2013-12-23,0:59,2,2,0
2013-12-23,1:15,0,0,0
2013-12-23,1:30,0,0,0
2013-12-23,1:44,0,0,0
2013-12-23,2:00,0,0,0
2013-12-23,2:15,0,0,0
2013-12-23,2:29,1,1,0
2013-12-23,2:45,1,0,1
2013-12-23,3:00,0,0,0
2013-12-23,3:14,0,0,0
2013-12-23,3:30,0,0,0
2013-12-23,3:45,0,0,0
2013-12-23,3:59,0,0,0
2013-12-23,4:15,0,0,0
2013-12-23,4:30,0,0,0
2013-12-23,4:44,0,0,0
2013-12-23,5:00,0,0,0
2013-12-23,5:15,1,1,0
2013-12-23,5:29,0,0,0
2013-12-23,5:45,0,0,0
2013-12-24,6:00,0,0,0
2013-12-24,6:14,3,2,1
2013-12-24,6:30,0,0,0
2013-12-24,6:45,1,1,0
2013-12-24,6:59,2,2,0
2013-12-24,7:15,4,2,2
2013-12-24,7:30,2,2,0
2013-12-24,7:44,3,3,0
2013-12-24,8:00,2,2,0
2013-12-24,8:15,3,3,0
2013-12-24,8:29,1,1,0
2013-12-24,8:45,1,0,1
2013-12-24,9:00,8,7,1
2013-12-24,9:14,5,4,1
2013-12-24,9:30,11,8,3
2013-12-24,9:45,11,9,2
2013-12-24,9:59,21,19,2
2013-12-24,10:15,17,17,0
2013-12-24,10:30,18,17,1
2013-12-24,10:44,13,8,5
2013-12-24,11:00,10,8,2
2013-12-24,11:15,16,12,4
2013-12-24,11:29,11,10,1
2013-12-24,11:45,23,20,3
2013-12-24,12:00,20,19,1
2013-12-24,12:14,16,16,0
2013-12-24,12:30,19,17,2
2013-12-24,12:45,23,20,3
2013-12-24,12:59,18,18,0
2013-12-24,13:15,20,20,0
2013-12-24,13:30,33,32,1
2013-12-24,13:44,21,21,0
2013-12-24,14:00,24,23,1
2013-12-24,14:15,23,21,2
2013-12-24,14:29,47,46,1
2013-12-24,14:45,41,40,1
2013-12-24,15:00,36,36,0
2013-12-24,15:14,45,44,1
2013-12-24,15:30,52,52,0
2013-12-24,15:45,45,35,10
2013-12-24,15:59,31,29,2
2013-12-24,16:15,28,28,0
2013-12-24,16:30,12,12,0
2013-12-24,16:44,15,13,2
2013-12-24,17:00,15,14,1
2013-12-24,17:15,25,24,1
2013-12-24,17:29,29,29,0
2013-12-24,17:45,17,16,1
2013-12-24,18:00,11,10,1
2013-12-24,18:14,13,13,0
2013-12-24,18:30,12,12,0
2013-12-24,18:45,12,11,1
2013-12-24,18:59,16,16,0
2013-12-24,19:15,14,11,3
2013-12-24,19:30,15,15,0
2013-12-24,19:44,7,7,0
2013-12-24,20:00,7,6,1
2013-12-24,20:15,11,7,4
2013-12-24,20:29,7,3,4
2013-12-24,20:45,12,11,1
2013-12-24,21:00,3,1,2
2013-12-24,21:14,9,8,1
2013-12-24,21:30,12,11,1
2013-12-24,21:45,4,4,0
2013-12-24,21:59,1,1,0
2013-12-24,22:15,1,1,0
2013-12-24,22:30,4,3,1
2013-12-24,22:44,6,5,1
2013-12-24,23:00,2,1,1
2013-12-24,23:15,1,1,0
2013-12-24,23:29,3,3,0
2013-12-24,23:45,2,2,0
2013-12-24,0:00,0,0,0
2013-12-24,0:14,1,1,0
2013-12-24,0:30,1,1,0
2013-12-24,0:45,4,3,1
2013-12-24,0:59,3,1,2
2013-12-24,1:15,0,0,0
2013-12-24,1:30,0,0,0
2013-12-24,1:44,3,2,1
2013-12-24,2:00,1,1,0
2013-12-24,2:15,0,0,0
2013-12-24,2:29,0,0,0
2013-12-24,2:45,1,1,0
2013-12-24,3:00,0,0,0
2013-12-24,3:14,2,1,1
2013-12-24,3:30,0,0,0
2013-12-24,3:45,0,0,0
2013-12-24,3:59,2,1,1
2013-12-24,4:15,1,1,0
2013-12-24,4:30,0,0,0
2013-12-24,4:44,0,0,0
2013-12-24,5:00,0,0,0
2013-12-24,5:15,0,0,0
2013-12-24,5:29,0,0,0
2013-12-24,5:45,0,0,0
2013-12-25,6:00,0,0,0
2013-12-25,6:14,0,0,0
2013-12-25,6:30,0,0,0
2013-12-25,6:45,0,0,0
2013-12-25,6:59,0,0,0
2013-12-25,7:15,0,0,0
2013-12-25,7:30,0,0,0
2013-12-25,7:44,0,0,0
2013-12-25,8:00,0,0,0
2013-12-25,8:15,0,0,0
2013-12-25,8:29,2,1,1
2013-12-25,8:45,0,0,0
2013-12-25,9:00,3,3,0
2013-12-25,9:14,2,1,1
2013-12-25,9:30,4,4,0
2013-12-25,9:45,2,2,0
2013-12-25,9:59,2,2,0
2013-12-25,10:15,5,5,0
2013-12-25,10:30,7,7,0
2013-12-25,10:44,6,5,1
2013-12-25,11:00,7,7,0
2013-12-25,11:15,7,7,0
2013-12-25,11:29,5,5,0
2013-12-25,11:45,9,8,1
2013-12-25,12:00,11,10,1
2013-12-25,12:14,5,5,0
2013-12-25,12:30,11,11,0
2013-12-25,12:45,9,8,1
2013-12-25,12:59,7,5,2
2013-12-25,13:15,13,13,0
2013-12-25,13:30,14,12,2
2013-12-25,13:44,8,7,1
2013-12-25,14:00,10,9,1
2013-12-25,14:15,6,6,0
2013-12-25,14:29,3,3,0
2013-12-25,14:45,17,17,0
2013-12-25,15:00,7,7,0
2013-12-25,15:14,8,8,0
2013-12-25,15:30,15,14,1
2013-12-25,15:45,9,8,1
2013-12-25,15:59,9,9,0
2013-12-25,16:15,3,3,0
2013-12-25,16:30,6,6,0
2013-12-25,16:44,4,4,0
2013-12-25,17:00,10,5,5
2013-12-25,17:15,6,6,0
2013-12-25,17:29,9,8,1
2013-12-25,17:45,12,10,2
2013-12-25,18:00,3,3,0
2013-12-25,18:14,12,8,4
2013-12-25,18:30,10,8,2
2013-12-25,18:45,9,9,0
2013-12-25,18:59,5,5,0
2013-12-25,19:15,4,4,0
2013-12-25,19:30,9,5,4
2013-12-25,19:44,4,4,0
2013-12-25,20:00,5,4,1
2013-12-25,20:15,1,1,0
2013-12-25,20:29,3,3,0
2013-12-25,20:45,5,5,0
2013-12-25,21:00,1,1,0
2013-12-25,21:14,2,2,0
2013-12-25,21:30,2,2,0
2013-12-25,21:45,2,2,0
2013-12-25,21:59,3,3,0
2013-12-25,22:15,2,2,0
2013-12-25,22:30,5,5,0
2013-12-25,22:44,1,1,0
2013-12-25,23:00,68,67,1
2013-12-25,23:15,6,6,0
2013-12-25,23:29,19,19,0
2013-12-25,23:45,2,2,0
2013-12-25,0:00,2,2,0
2013-12-25,0:14,3,3,0
2013-12-25,0:30,2,2,0
2013-12-25,0:45,4,4,0
2013-12-25,0:59,0,0,0
2013-12-25,1:15,0,0,0
2013-12-25,1:30,0,0,0
2013-12-25,1:44,0,0,0
2013-12-25,2:00,2,0,2
2013-12-25,2:15,0,0,0
2013-12-25,2:29,0,0,0
2013-12-25,2:45,0,0,0
2013-12-25,3:00,2,2,0
2013-12-25,3:14,2,2,0
2013-12-25,3:30,0,0,0
2013-12-25,3:45,0,0,0
2013-12-25,3:59,0,0,0
2013-12-25,4:15,0,0,0
2013-12-25,4:30,0,0,0
2013-12-25,4:44,0,0,0
2013-12-25,5:00,0,0,0
2013-12-25,5:15,0,0,0
2013-12-25,5:29,1,1,0
2013-12-25,5:45,0,0,0
2013-12-26,6:00,1,1,0
2013-12-26,6:14,1,0,1
2013-12-26,6:30,2,1,1
2013-12-26,6:45,1,0,1
2013-12-26,6:59,1,0,1
2013-12-26,7:15,3,2,1
2013-12-26,7:30,2,2,0
2013-12-26,7:44,1,0,1
2013-12-26,8:00,1,1,0
2013-12-26,8:15,2,2,0
2013-12-26,8:29,5,5,0
2013-12-26,8:45,2,2,0
2013-12-26,9:00,2,2,0
2013-12-26,9:14,6,6,0
2013-12-26,9:30,11,10,1
2013-12-26,9:45,9,7,2
2013-12-26,9:59,16,16,0
2013-12-26,10:15,13,12,1
2013-12-26,10:30,17,16,1
2013-12-26,10:44,9,9,0
2013-12-26,11:00,10,6,4
2013-12-26,11:15,13,12,1
2013-12-26,11:29,21,20,1
2013-12-26,11:45,17,16,1
2013-12-26,12:00,22,22,0
2013-12-26,12:14,19,18,1
2013-12-26,12:30,10,8,2
2013-12-26,12:45,11,10,1
2013-12-26,12:59,20,20,0
2013-12-26,13:15,14,12,2
2013-12-26,13:30,20,19,1
2013-12-26,13:44,20,18,2
2013-12-26,14:00,25,24,1
2013-12-26,14:15,16,15,1
2013-12-26,14:29,22,20,2
2013-12-26,14:45,18,17,1
2013-12-26,15:00,28,27,1
2013-12-26,15:14,31,30,1
2013-12-26,15:30,20,19,1
2013-12-26,15:45,22,22,0
2013-12-26,15:59,14,14,0
2013-12-26,16:15,26,25,1
2013-12-26,16:30,29,27,2
2013-12-26,16:44,25,23,2
2013-12-26,17:00,26,22,4
2013-12-26,17:15,29,28,1
2013-12-26,17:29,25,25,0
2013-12-26,17:45,33,32,1
2013-12-26,18:00,17,16,1
2013-12-26,18:14,36,33,3
2013-12-26,18:30,42,41,1
2013-12-26,18:45,30,29,1
2013-12-26,18:59,36,36,0
2013-12-26,19:15,60,60,0
2013-12-26,19:30,50,50,0
2013-12-26,19:44,42,42,0
2013-12-26,20:00,42,42,0
2013-12-26,20:15,62,62,0
2013-12-26,20:29,44,39,5
2013-12-26,20:45,26,26,0
2013-12-26,21:00,48,48,0
2013-12-26,21:14,35,32,3
2013-12-26,21:30,32,32,0
2013-12-26,21:45,25,25,0
2013-12-26,21:59,14,13,1
2013-12-26,22:15,6,6,0
2013-12-26,22:30,12,11,1
2013-12-26,22:44,16,15,1
2013-12-26,23:00,5,5,0
2013-12-26,23:15,19,14,5
2013-12-26,23:29,5,5,0
2013-12-26,23:45,13,13,0
2013-12-26,0:00,4,4,0
2013-12-26,0:14,1,0,1
2013-12-26,0:30,5,1,4
2013-12-26,0:45,0,0,0
2013-12-26,0:59,0,0,0
2013-12-26,1:15,0,0,0
2013-12-26,1:30,1,1,0
2013-12-26,1:44,0,0,0
2013-12-26,2:00,0,0,0
2013-12-26,2:15,0,0,0
2013-12-26,2:29,0,0,0
2013-12-26,2:45,0,0,0
2013-12-26,3:00,0,0,0
2013-12-26,3:14,0,0,0
2013-12-26,3:30,0,0,0
2013-12-26,3:45,0,0,0
