cust_id,bike,date_removed,station_removed,date_arrived,station_arrived,action
2927,981,2010-03-08 16:08:00,27,2010-03-08 16:23:00,7,A  
1497,355,2010-03-08 16:09:00,24,2010-03-08 16:18:00,30,A  
1068,803,2010-03-08 16:14:00,71,2010-03-08 16:15:00,71,C  
1068,354,2010-03-08 16:16:00,71,2010-03-08 16:17:00,71,C  
764,812,2010-03-08 16:17:00,56,2010-03-08 16:29:00,72,A  
313,548,2010-03-08 16:18:00,28,2010-03-08 16:23:00,29,A  
3128,308,2010-03-08 16:20:00,54,2010-03-08 16:25:00,56,A  
1432,882,2010-03-08 16:22:00,50,2010-03-08 16:23:00,50,C  
1066,1159,2010-03-08 16:26:00,6,2010-03-08 16:34:00,15,A  
1724,529,2010-03-08 16:30:00,24,2010-03-08 16:37:00,19,A  
2557,389,2010-03-08 16:34:00,20,2010-03-08 16:49:00,13,A  
1497,636,2010-03-08 16:34:00,18,2010-03-08 16:49:00,9,A  
2897,1142,2010-03-08 16:35:00,85,2010-03-08 16:36:00,85,C  
2897,617,2010-03-08 16:37:00,85,2010-03-08 16:48:00,2,A  
3151,1193,2010-03-08 16:43:00,61,2010-03-08 17:09:00,61,A  
3150,1192,2010-03-08 16:43:00,61,2010-03-08 17:09:00,61,A  
1596,1134,2010-03-08 16:44:00,21,2010-03-08 16:50:00,51,A  
2709,1128,2010-03-08 16:50:00,21,2010-03-08 16:58:00,63,A  
2771,162,2010-03-08 16:50:00,52,2010-03-08 16:58:00,76,A  
764,697,2010-03-08 16:51:00,72,2010-03-08 17:02:00,38,A  
214,1151,2010-03-08 16:53:00,85,2010-03-08 16:54:00,85,C  
214,672,2010-03-08 16:54:00,85,2010-03-08 16:54:00,85,C  
2737,698,2010-03-08 16:54:00,59,2010-03-08 17:04:00,28,A  
971,432,2010-03-08 16:55:00,32,2010-03-08 17:03:00,1,A  
1895,777,2010-03-08 16:56:00,27,2010-03-08 17:06:00,4,A  
304,1001,2010-03-08 16:59:00,49,2010-03-08 17:07:00,58,A  
2297,895,2010-03-08 17:00:00,2,2010-03-08 17:03:00,6,A  
3491,566,2010-03-08 17:00:00,85,2010-03-08 23:50:00,14,A  
3495,1142,2010-03-08 17:00:00,85,2010-03-08 17:13:00,14,A  
3496,605,2010-03-08 17:02:00,85,2010-03-08 17:02:00,85,C  
3496,1151,2010-03-08 17:05:00,85,2010-03-08 17:15:00,9,A  
3128,544,2010-03-08 17:06:00,56,2010-03-08 17:13:00,58,A  
274,55,2010-03-08 17:12:00,49,2010-03-08 17:13:00,57,A  
2825,340,2010-03-08 17:13:00,14,2010-03-08 17:24:00,3,A  
274,232,2010-03-08 17:13:00,57,2010-03-08 17:16:00,60,A  
971,0022BAJARF,2010-03-08 17:14:00,1,2010-03-08 17:24:00,4,A  
1971,672,2010-03-08 17:14:00,85,2010-03-08 17:34:00,75,A  
2974,1145,2010-03-08 17:15:00,19,2010-03-08 17:23:00,15,A  
1731,1081,2010-03-08 17:16:00,3,2010-03-08 17:41:00,84,A  
2884,541,2010-03-08 17:17:00,16,2010-03-08 17:20:00,25,A  
274,433,2010-03-08 17:17:00,60,2010-03-08 17:19:00,49,A  
3492,810,2010-03-08 17:17:00,48,2010-03-08 17:22:00,47,A  
2884,631,2010-03-08 17:20:00,25,2010-03-08 17:20:00,25,C  
1276,1004,2010-03-08 17:20:00,77,2010-03-08 17:23:00,73,A  
628,976,2010-03-08 17:23:00,75,2010-03-08 17:26:00,68,A  
3236,543,2010-03-08 17:26:00,64,2010-03-08 17:35:00,42,A  
628,15,2010-03-08 17:26:00,68,2010-03-08 17:27:00,68,C  
764,275,2010-03-08 17:28:00,38,2010-03-08 17:39:00,72,A  
226,598,2010-03-08 17:31:00,13,2010-03-08 17:33:00,13,A  
1895,1172,2010-03-08 17:32:00,4,2010-03-08 17:39:00,20,A  
1573,11,2010-03-08 17:38:00,59,2010-03-08 17:45:00,47,A  
2825,667,2010-03-08 17:38:00,3,2010-03-08 17:52:00,14,A  
2032,945,2010-03-08 17:41:00,20,2010-03-08 17:51:00,13,A  
226,980,2010-03-08 17:47:00,21,2010-03-08 18:00:00,75,A  
2740,292,2010-03-08 17:48:00,77,2010-03-08 17:55:00,64,A  
2909,235,2010-03-08 17:49:00,5,2010-03-08 17:57:00,20,A  
789,215,2010-03-08 17:54:00,76,2010-03-08 18:01:00,84,A  
324,394,2010-03-08 17:54:00,1,2010-03-08 18:00:00,34,A  
1275,174,2010-03-08 17:56:00,64,2010-03-08 18:05:00,60,A  
3444,96,2010-03-08 17:59:00,23,2010-03-08 18:04:00,38,A  
2628,191,2010-03-08 17:59:00,31,2010-03-08 18:17:00,7,A  
2862,179,2010-03-08 18:03:00,82,2010-03-08 18:11:00,76,A  
2106,175,2010-03-08 18:03:00,79,2010-03-08 18:09:00,72,A  
3108,719,2010-03-08 18:04:00,20,2010-03-08 18:04:00,20,A  
3444,217,2010-03-08 18:04:00,38,2010-03-08 18:05:00,38,C  
3107,974,2010-03-08 18:04:00,20,2010-03-08 18:18:00,15,A  
3108,589,2010-03-08 18:05:00,20,2010-03-08 18:18:00,15,A  
1804,677,2010-03-08 18:06:00,71,2010-03-08 18:10:00,64,A  
2481,1138,2010-03-08 18:09:00,85,2010-03-08 18:32:00,72,A  
2176,843,2010-03-08 18:09:00,32,2010-03-08 18:15:00,35,A  
347,284,2010-03-08 18:13:00,17,2010-03-08 18:17:00,34,A  
2501,79,2010-03-08 18:14:00,7,2010-03-08 18:23:00,85,A  
2711,1187,2010-03-08 18:16:00,61,2010-03-08 18:19:00,64,A  
1856,488,2010-03-08 18:19:00,25,2010-03-08 18:28:00,20,A  
795,675,2010-03-08 18:19:00,28,2010-03-08 18:29:00,2,A  
2034,875,2010-03-08 18:19:00,28,2010-03-08 18:38:00,78,A  
2979,206,2010-03-08 18:23:00,78,2010-03-08 18:24:00,78,C  
2979,117,2010-03-08 18:24:00,78,2010-03-08 18:32:00,54,A  
304,158,2010-03-08 18:24:00,71,2010-03-08 18:29:00,84,A  
233,817,2010-03-08 18:25:00,36,2010-03-08 18:33:00,73,A  
466,1152,2010-03-08 18:27:00,27,2010-03-08 18:35:00,21,A  
2999,1065,2010-03-08 18:28:00,46,2010-03-08 19:21:00,46,A  
2884,726,2010-03-08 18:33:00,26,2010-03-08 18:37:00,20,A  
2711,1174,2010-03-08 18:33:00,64,2010-03-08 18:36:00,61,A  
517,95,2010-03-08 18:34:00,36,2010-03-08 18:51:00,36,A  
2884,416,2010-03-08 18:37:00,20,2010-03-08 18:37:00,20,C  
1314,1173,2010-03-08 18:38:00,61,2010-03-08 18:45:00,72,A  
324,892,2010-03-08 18:38:00,35,2010-03-08 18:46:00,1,A  
1082,933,2010-03-08 18:39:00,26,2010-03-08 19:05:00,79,A  
572,84,2010-03-08 18:41:00,17,2010-03-08 18:48:00,20,A  
3167,470,2010-03-08 18:42:00,24,2010-03-08 19:08:00,16,A  
214,134,2010-03-08 18:43:00,14,2010-03-08 18:53:00,20,A  
2671,19,2010-03-08 18:45:00,68,2010-03-08 18:49:00,72,A  
1912,580,2010-03-08 18:46:00,18,2010-03-08 18:47:00,18,C  
1382,848,2010-03-08 18:46:00,24,2010-03-08 18:52:00,27,A  
1912,526,2010-03-08 18:48:00,18,2010-03-08 18:54:00,1,A  
304,753,2010-03-08 18:48:00,84,2010-03-08 18:58:00,49,A  
2671,165,2010-03-08 18:49:00,72,2010-03-08 18:49:00,72,C  
571,254,2010-03-08 18:51:00,17,2010-03-08 18:55:00,35,A  
3227,550,2010-03-08 18:52:00,69,2010-03-08 18:58:00,74,A  
3124,1095,2010-03-08 18:59:00,73,2010-03-08 19:06:00,69,A  
1604,764,2010-03-08 19:03:00,41,2010-03-08 19:14:00,41,A  
678,291,2010-03-08 19:04:00,31,2010-03-08 19:07:00,19,A  
1912,929,2010-03-08 19:04:00,1,2010-03-08 19:13:00,12,A  
2297,280,2010-03-08 19:08:00,11,2010-03-08 19:16:00,2,A  
678,702,2010-03-08 19:08:00,19,2010-03-08 19:36:00,17,A  
2165,61,2010-03-08 19:09:00,23,2010-03-08 19:22:00,1,A  
1720,110,2010-03-08 19:09:00,9,2010-03-08 19:16:00,27,A  
3447,273,2010-03-08 19:09:00,50,2010-03-08 19:16:00,52,A  
164,137,2010-03-08 19:10:00,42,2010-03-08 19:29:00,26,A  
592,207,2010-03-08 19:10:00,15,2010-03-08 19:20:00,20,A  
1624,384,2010-03-08 19:11:00,11,2010-03-08 19:25:00,70,A  
2718,1142,2010-03-08 19:14:00,14,2010-03-08 19:24:00,49,A  
3132,330,2010-03-08 19:14:00,82,2010-03-08 19:19:00,75,A  
2021,948,2010-03-08 19:20:00,21,2010-03-08 19:36:00,31,A  
2029,799,2010-03-08 19:20:00,21,2010-03-08 19:35:00,31,A  
2217,821,2010-03-08 19:21:00,19,2010-03-08 19:25:00,31,A  
1214,107,2010-03-08 19:30:00,34,2010-03-08 19:44:00,9,A  
2862,856,2010-03-08 19:33:00,69,2010-03-08 19:51:00,69,A  
3132,3,2010-03-08 19:35:00,75,2010-03-08 19:44:00,56,A  
274,53,2010-03-08 19:38:00,49,2010-03-08 19:41:00,49,A  
1972,256,2010-03-08 19:38:00,71,2010-03-08 19:45:00,84,A  
274,242,2010-03-08 19:42:00,49,2010-03-08 19:42:00,49,C  
2897,487,2010-03-08 19:42:00,2,2010-03-08 19:47:00,1,A  
274,925,2010-03-08 19:42:00,49,2010-03-08 19:49:00,49,A  
941,694,2010-03-08 19:43:00,17,2010-03-08 19:47:00,11,A  
3159,421,2010-03-08 19:44:00,36,2010-03-08 19:48:00,57,A  
2999,861,2010-03-08 19:45:00,46,2010-03-08 21:50:00,4,A  
1294,722,2010-03-08 19:45:00,11,2010-03-08 19:57:00,17,A  
1292,13,2010-03-08 19:45:00,11,2010-03-08 19:57:00,17,A  
2740,1182,2010-03-08 19:46:00,64,2010-03-08 19:57:00,77,A  
2897,1146,2010-03-08 19:47:00,1,2010-03-08 19:47:00,1,C  
3192,569,2010-03-08 19:48:00,75,2010-03-08 19:55:00,41,A  
3159,823,2010-03-08 19:48:00,57,2010-03-08 19:48:00,57,C  
2073,278,2010-03-08 19:56:00,16,2010-03-08 20:05:00,13,A  
678,706,2010-03-08 19:57:00,17,2010-03-08 20:04:00,19,A  
3471,248,2010-03-08 19:58:00,77,2010-03-08 20:01:00,75,A  
1972,138,2010-03-08 20:00:00,71,2010-03-08 20:05:00,84,A  
2529,754,2010-03-08 20:00:00,30,2010-03-08 20:06:00,39,A  
3471,439,2010-03-08 20:01:00,75,2010-03-08 21:51:00,78,A  
2855,774,2010-03-08 20:01:00,80,2010-03-08 20:05:00,75,A  
2855,922,2010-03-08 20:05:00,75,2010-03-08 20:05:00,75,C  
458,818,2010-03-08 20:05:00,21,2010-03-08 20:21:00,31,A  
274,1122,2010-03-08 20:06:00,49,2010-03-08 20:12:00,68,A  
3002,481,2010-03-08 20:06:00,25,2010-03-08 20:10:00,27,A  
2758,605,2010-03-08 20:07:00,85,2010-03-08 20:15:00,34,A  
1294,123,2010-03-08 20:08:00,17,2010-03-08 20:16:00,11,A  
1292,268,2010-03-08 20:08:00,17,2010-03-08 20:16:00,11,A  
83,1020,2010-03-08 20:08:00,84,2010-03-08 20:11:00,83,A  
592,903,2010-03-08 20:10:00,20,2010-03-08 20:19:00,15,A  
778,633,2010-03-08 20:10:00,26,2010-03-08 20:38:00,9,A  
3159,170,2010-03-08 20:10:00,57,2010-03-08 20:18:00,83,A  
1651,625,2010-03-08 20:11:00,20,2010-03-08 20:15:00,11,A  
1698,568,2010-03-08 20:14:00,1,2010-03-08 20:19:00,27,A  
1714,538,2010-03-08 20:15:00,53,2010-03-08 20:16:00,53,C  
1359,395,2010-03-08 20:17:00,41,2010-03-08 20:35:00,66,A  
355,1086,2010-03-08 20:21:00,17,2010-03-08 20:28:00,85,A  
3491,261,2010-03-08 20:26:00,28,2010-03-08 20:39:00,67,A  
249,1154,2010-03-08 20:26:00,20,2010-03-08 20:33:00,5,A  
2825,606,2010-03-08 20:27:00,28,2010-03-08 20:31:00,46,A  
594,233,2010-03-08 20:29:00,35,2010-03-08 20:34:00,5,A  
274,814,2010-03-08 20:31:00,74,2010-03-08 20:37:00,49,A  
554,1091,2010-03-08 20:32:00,21,2010-03-08 20:45:00,78,A  
978,695,2010-03-08 20:33:00,79,2010-03-08 20:42:00,71,A  
1068,1183,2010-03-08 20:34:00,61,2010-03-08 20:54:00,70,A  
1074,1191,2010-03-08 20:35:00,61,2010-03-08 20:54:00,70,A  
3245,593,2010-03-08 20:35:00,70,2010-03-08 20:37:00,70,C  
3245,560,2010-03-08 20:37:00,70,2010-03-08 20:47:00,49,A  
3067,752,2010-03-08 20:37:00,41,2010-03-08 20:47:00,64,A  
1424,201,2010-03-08 20:40:00,83,2010-03-08 20:49:00,71,A  
3496,469,2010-03-08 20:41:00,70,2010-03-08 20:50:00,70,A  
1335,18,2010-03-08 20:43:00,41,2010-03-08 20:43:00,41,C  
2335,486,2010-03-08 20:45:00,19,2010-03-08 20:50:00,85,A  
967,404,2010-03-08 20:46:00,46,2010-03-08 20:57:00,84,A  
1482,898,2010-03-08 20:46:00,46,2010-03-08 20:57:00,84,A  
2855,1115,2010-03-08 20:47:00,73,2010-03-08 20:50:00,83,A  
177,383,2010-03-08 20:50:00,26,2010-03-08 21:06:00,58,A  
2855,253,2010-03-08 20:50:00,83,2010-03-08 20:51:00,83,C  
424,594,2010-03-08 20:58:00,36,2010-03-08 21:08:00,52,A  
668,944,2010-03-08 20:59:00,29,2010-03-08 21:14:00,82,A  
978,1156,2010-03-08 21:09:00,70,2010-03-08 21:20:00,79,A  
1720,1150,2010-03-08 21:09:00,27,2010-03-08 21:17:00,9,A  
2976,46,2010-03-08 21:09:00,46,2010-03-08 21:16:00,70,A  
2895,362,2010-03-08 21:09:00,46,2010-03-08 21:16:00,70,A  
1661,493,2010-03-08 21:09:00,9,2010-03-08 21:14:00,2,A  
2515,226,2010-03-08 21:10:00,56,2010-03-08 21:23:00,70,A  
3495,295,2010-03-08 21:13:00,38,2010-03-08 21:25:00,80,A  
182,1139,2010-03-08 21:14:00,20,2010-03-08 21:24:00,14,A  
789,41,2010-03-08 21:16:00,84,2010-03-08 21:29:00,24,A  
3022,946,2010-03-08 21:22:00,45,2010-03-08 21:26:00,63,A  
2907,429,2010-03-08 21:22:00,36,2010-03-08 21:28:00,73,A  
2270,39,2010-03-08 21:23:00,55,2010-03-08 21:31:00,36,A  
2688,1076,2010-03-08 21:24:00,36,2010-03-08 21:48:00,54,A  
1211,703,2010-03-08 21:27:00,69,2010-03-08 21:46:00,76,A  
3022,689,2010-03-08 21:28:00,63,2010-03-08 21:28:00,63,C  
3022,1102,2010-03-08 21:29:00,63,2010-03-08 21:29:00,63,C  
3022,534,2010-03-08 21:29:00,63,2010-03-08 21:30:00,63,C  
789,1029,2010-03-08 21:40:00,23,2010-03-08 21:50:00,70,A  
3447,142,2010-03-08 21:43:00,66,2010-03-08 21:47:00,50,A  
1861,122,2010-03-08 21:46:00,17,2010-03-08 21:49:00,34,A  
2742,930,2010-03-08 21:46:00,74,2010-03-08 22:02:00,74,A  
2758,780,2010-03-08 21:46:00,26,2010-03-08 21:52:00,85,A  
2399,716,2010-03-08 21:47:00,72,2010-03-08 21:52:00,83,A  
1698,1170,2010-03-08 21:48:00,27,2010-03-08 21:53:00,1,A  
3108,161,2010-03-08 21:49:00,15,2010-03-08 22:02:00,20,A  
3107,519,2010-03-08 21:49:00,15,2010-03-08 21:49:00,15,A  
3107,1047,2010-03-08 21:50:00,15,2010-03-08 22:02:00,20,A  
2399,446,2010-03-08 21:52:00,83,2010-03-08 21:52:00,83,C  
636,85,2010-03-08 21:53:00,83,2010-03-08 22:02:00,81,A  
83,683,2010-03-08 21:56:00,83,2010-03-08 21:59:00,84,A  
2622,877,2010-03-08 21:58:00,40,2010-03-08 22:03:00,47,A  
1595,37,2010-03-08 21:58:00,41,2010-03-08 22:10:00,41,A  
2671,985,2010-03-08 22:01:00,72,2010-03-08 22:05:00,68,A  
2529,906,2010-03-08 22:03:00,42,2010-03-08 22:10:00,26,A  
2622,239,2010-03-08 22:03:00,47,2010-03-08 22:14:00,81,A  
2671,668,2010-03-08 22:05:00,68,2010-03-08 22:05:00,68,C  
2400,927,2010-03-08 22:15:00,1,2010-03-08 22:24:00,16,A  
789,186,2010-03-08 22:23:00,76,2010-03-08 22:26:00,83,A  
3002,996,2010-03-08 22:25:00,27,2010-03-08 22:31:00,34,A  
789,696,2010-03-08 22:27:00,83,2010-03-08 22:27:00,83,C  
789,118,2010-03-08 22:27:00,83,2010-03-08 22:35:00,83,A  
254,444,2010-03-08 22:28:00,72,2010-03-08 22:35:00,83,A  
2537,9,2010-03-08 22:32:00,2,2010-03-08 22:40:00,1,A  
2552,675,2010-03-08 22:33:00,2,2010-03-08 22:40:00,1,A  
3471,888,2010-03-08 22:37:00,79,2010-03-08 22:41:00,77,A  
3159,1020,2010-03-08 22:45:00,83,2010-03-08 22:55:00,57,A  
2341,56,2010-03-08 23:02:00,77,2010-03-08 23:04:00,79,A  
2552,537,2010-03-08 23:04:00,1,2010-03-08 23:25:00,2,A  
2537,1026,2010-03-08 23:04:00,1,2010-03-08 23:26:00,2,A  
3132,214,2010-03-08 23:05:00,56,2010-03-08 23:16:00,82,A  
254,170,2010-03-08 23:12:00,83,2010-03-08 23:18:00,72,A  
789,1115,2010-03-08 23:13:00,83,2010-03-08 23:18:00,72,A  
3229,472,2010-03-08 23:14:00,57,2010-03-08 23:21:00,38,A  
417,44,2010-03-08 23:18:00,45,2010-03-08 23:22:00,47,A  
1740,1163,2010-03-08 23:19:00,70,2010-03-08 23:29:00,74,A  
2895,1162,2010-03-08 23:33:00,70,2010-03-08 23:40:00,46,A  
2976,180,2010-03-08 23:33:00,70,2010-03-08 23:40:00,46,A  
1054,621,2010-03-09 07:12:00,12,2010-03-09 07:21:00,15,A  
948,515,2010-03-09 07:14:00,13,2010-03-09 07:15:00,13,C  
948,251,2010-03-09 07:15:00,13,2010-03-09 07:19:00,16,A  
1971,672,2010-03-09 07:16:00,75,2010-03-09 07:35:00,85,A  
1945,590,2010-03-09 07:17:00,51,2010-03-09 07:26:00,26,A  
2907,796,2010-03-09 07:18:00,73,2010-03-09 07:24:00,83,A  
1564,493,2010-03-09 07:21:00,2,2010-03-09 07:25:00,16,A  
1067,537,2010-03-09 07:23:00,2,2010-03-09 07:39:00,21,A  
1884,723,2010-03-09 07:29:00,32,2010-03-09 07:37:00,2,A  
182,M2,2010-03-09 07:30:00,27,2010-03-09 07:35:00,17,A  
266,582,2010-03-09 07:34:00,73,2010-03-09 07:42:00,36,A  
233,607,2010-03-09 07:34:00,73,2010-03-09 07:45:00,21,A  
182,928,2010-03-09 07:35:00,17,2010-03-09 07:36:00,17,C  
2911,464,2010-03-09 07:38:00,12,2010-03-09 07:45:00,31,A  
1294,1148,2010-03-09 07:39:00,11,2010-03-09 07:43:00,1,A  
956,694,2010-03-09 07:39:00,11,2010-03-09 07:59:00,84,A  
1294,432,2010-03-09 07:43:00,1,2010-03-09 07:44:00,1,C  
1544,910,2010-03-09 07:43:00,3,2010-03-09 07:54:00,17,A  
1294,1170,2010-03-09 07:44:00,1,2010-03-09 07:44:00,1,C  
1068,212,2010-03-09 07:47:00,70,2010-03-09 07:50:00,59,A  
1469,513,2010-03-09 07:47:00,58,2010-03-09 07:55:00,23,A  
2979,842,2010-03-09 07:49:00,54,2010-03-09 08:07:00,43,A  
764,434,2010-03-09 07:50:00,72,2010-03-09 07:59:00,56,A  
2126,987,2010-03-09 07:50:00,79,2010-03-09 08:13:00,25,A  
998,1035,2010-03-09 07:53:00,71,2010-03-09 07:59:00,65,A  
971,99,2010-03-09 07:54:00,8,2010-03-09 07:56:00,32,A  
2106,301,2010-03-09 07:55:00,54,2010-03-09 08:03:00,79,A  
3401,1131,2010-03-09 07:58:00,85,2010-03-09 08:15:00,7,A  
3055,1026,2010-03-09 07:58:00,2,2010-03-09 08:04:00,17,A  
1740,113,2010-03-09 08:04:00,70,2010-03-09 08:22:00,74,A  
274,965,2010-03-09 08:04:00,49,2010-03-09 08:09:00,74,A  
1573,387,2010-03-09 08:05:00,59,2010-03-09 08:15:00,78,A  
2913,222,2010-03-09 08:06:00,49,2010-03-09 08:17:00,72,A  
517,466,2010-03-09 08:09:00,42,2010-03-09 08:14:00,44,A  
1629,371,2010-03-09 08:11:00,46,2010-03-09 08:23:00,66,A  
274,406,2010-03-09 08:13:00,74,2010-03-09 08:18:00,49,A  
3237,5,2010-03-09 08:15:00,27,2010-03-09 08:29:00,21,A  
822,253,2010-03-09 08:19:00,83,2010-03-09 08:21:00,84,A  
2742,546,2010-03-09 08:22:00,74,2010-03-09 08:38:00,74,A  
594,233,2010-03-09 08:23:00,5,2010-03-09 08:28:00,32,A  
849,467,2010-03-09 08:24:00,13,2010-03-09 08:34:00,20,A  
2218,286,2010-03-09 08:24:00,34,2010-03-09 08:34:00,1,A  
795,723,2010-03-09 08:25:00,2,2010-03-09 08:31:00,28,A  
2215,994,2010-03-09 08:25:00,34,2010-03-09 08:34:00,1,A  
2618,379,2010-03-09 08:25:00,30,2010-03-09 08:34:00,11,A  
765,1140,2010-03-09 08:25:00,7,2010-03-09 08:32:00,2,A  
571,940,2010-03-09 08:26:00,35,2010-03-09 08:32:00,17,A  
2073,189,2010-03-09 08:30:00,50,2010-03-09 08:41:00,16,A  
3139,716,2010-03-09 08:34:00,83,2010-03-09 08:46:00,51,A  
973,403,2010-03-09 08:37:00,56,2010-03-09 08:53:00,79,A  
2501,1130,2010-03-09 08:37:00,85,2010-03-09 08:46:00,7,A  
2694,951,2010-03-09 08:37:00,9,2010-03-09 08:44:00,6,A  
1215,59,2010-03-09 08:38:00,66,2010-03-09 08:43:00,74,A  
2589,836,2010-03-09 08:40:00,19,2010-03-09 08:45:00,3,A  
1912,25,2010-03-09 08:42:00,85,2010-03-09 08:49:00,6,A  
3444,184,2010-03-09 08:42:00,32,2010-03-09 08:47:00,23,A  
1215,759,2010-03-09 08:44:00,74,2010-03-09 08:44:00,74,C  
3192,446,2010-03-09 08:45:00,83,2010-03-09 08:50:00,75,A  
2165,865,2010-03-09 08:49:00,3,2010-03-09 09:02:00,23,A  
1482,1098,2010-03-09 08:50:00,77,2010-03-09 09:03:00,51,A  
2622,674,2010-03-09 08:51:00,81,2010-03-09 09:05:00,40,A  
2737,1176,2010-03-09 08:52:00,64,2010-03-09 08:57:00,38,A  
520,979,2010-03-09 08:53:00,80,2010-03-09 09:08:00,13,A  
3124,995,2010-03-09 08:54:00,69,2010-03-09 08:59:00,73,A  
572,436,2010-03-09 08:55:00,31,2010-03-09 09:01:00,17,A  
1731,448,2010-03-09 08:55:00,35,2010-03-09 09:05:00,3,A  
3491,259,2010-03-09 08:57:00,68,2010-03-09 09:17:00,38,A  
3220,1160,2010-03-09 08:57:00,69,2010-03-09 09:06:00,53,A  
2519,151,2010-03-09 08:58:00,61,2010-03-09 09:09:00,18,A  
249,647,2010-03-09 08:59:00,10,2010-03-09 09:05:00,34,A  
592,312,2010-03-09 08:59:00,15,2010-03-09 08:59:00,15,C  
592,589,2010-03-09 08:59:00,15,2010-03-09 09:07:00,30,A  
355,811,2010-03-09 09:00:00,6,2010-03-09 09:06:00,17,A  
2126,506,2010-03-09 09:01:00,25,2010-03-09 09:20:00,56,A  
3222,281,2010-03-09 09:01:00,74,2010-03-09 09:05:00,83,A  
1935,851,2010-03-09 09:06:00,14,2010-03-09 09:08:00,13,A  
164,430,2010-03-09 09:08:00,25,2010-03-09 09:16:00,42,A  
1935,249,2010-03-09 09:09:00,13,2010-03-09 09:12:00,13,A  
2029,1079,2010-03-09 09:09:00,20,2010-03-09 09:17:00,13,A  
2709,203,2010-03-09 09:09:00,63,2010-03-09 09:20:00,21,A  
2688,866,2010-03-09 09:10:00,45,2010-03-09 09:12:00,44,A  
2341,248,2010-03-09 09:11:00,75,2010-03-09 09:20:00,48,A  
3153,237,2010-03-09 09:11:00,51,2010-03-09 09:19:00,38,A  
1688,881,2010-03-09 09:11:00,84,2010-03-09 09:23:00,24,A  
1972,1025,2010-03-09 09:12:00,76,2010-03-09 09:13:00,76,C  
3495,6,2010-03-09 09:12:00,80,2010-03-09 09:20:00,38,A  
2330,123,2010-03-09 09:12:00,11,2010-03-09 09:15:00,19,A  
1619,505,2010-03-09 09:14:00,17,2010-03-09 09:20:00,13,A  
1689,833,2010-03-09 09:14:00,34,2010-03-09 09:18:00,17,A  
1382,1084,2010-03-09 09:15:00,27,2010-03-09 09:22:00,16,A  
2628,870,2010-03-09 09:19:00,28,2010-03-09 09:31:00,56,A  
3067,1158,2010-03-09 09:19:00,64,2010-03-09 09:25:00,41,A  
2862,664,2010-03-09 09:19:00,70,2010-03-09 09:19:00,70,C  
2862,1048,2010-03-09 09:20:00,70,2010-03-09 09:26:00,57,A  
2909,890,2010-03-09 09:20:00,20,2010-03-09 09:29:00,5,A  
2217,336,2010-03-09 09:23:00,34,2010-03-09 09:30:00,19,A  
2907,696,2010-03-09 09:24:00,83,2010-03-09 09:27:00,73,A  
2688,596,2010-03-09 09:28:00,44,2010-03-09 09:38:00,50,A  
3438,549,2010-03-09 09:28:00,5,2010-03-09 09:50:00,5,A  
3126,1095,2010-03-09 09:30:00,69,2010-03-09 09:49:00,12,A  
1282,879,2010-03-09 09:34:00,10,2010-03-09 11:51:00,13,A  
2747,119,2010-03-09 09:38:00,24,2010-03-09 09:59:00,21,A  
1276,889,2010-03-09 09:39:00,73,2010-03-09 09:43:00,77,A  
2817,1058,2010-03-09 09:42:00,19,2010-03-09 09:59:00,21,A  
3496,522,2010-03-09 09:43:00,34,2010-03-09 09:50:00,9,A  
801,57,2010-03-09 09:44:00,82,2010-03-09 09:48:00,83,A  
1989,551,2010-03-09 09:44:00,45,2010-03-09 09:57:00,52,A  
411,267,2010-03-09 09:53:00,84,2010-03-09 09:57:00,70,A  
1082,454,2010-03-09 09:56:00,21,2010-03-09 10:03:00,18,A  
2399,186,2010-03-09 09:57:00,83,2010-03-09 10:04:00,76,A  
3126,531,2010-03-09 10:01:00,20,2010-03-09 10:03:00,19,A  
2393,1030,2010-03-09 10:01:00,81,2010-03-09 10:04:00,69,A  
3126,706,2010-03-09 10:03:00,19,2010-03-09 10:25:00,69,A  
2393,176,2010-03-09 10:05:00,69,2010-03-09 10:05:00,69,C  
570,496,2010-03-09 10:09:00,44,2010-03-09 10:19:00,83,A  
3229,715,2010-03-09 10:11:00,38,2010-03-09 10:17:00,57,A  
3222,444,2010-03-09 10:11:00,83,2010-03-09 10:14:00,74,A  
353,1167,2010-03-09 10:12:00,31,2010-03-09 10:17:00,17,A  
2393,762,2010-03-09 10:13:00,69,2010-03-09 10:16:00,81,A  
2176,523,2010-03-09 10:17:00,66,2010-03-09 10:20:00,49,A  
1881,828,2010-03-09 10:21:00,57,2010-03-09 10:31:00,83,A  
2330,134,2010-03-09 10:22:00,19,2010-03-09 10:31:00,51,A  
3492,630,2010-03-09 10:29:00,39,2010-03-09 10:40:00,23,A  
2907,1053,2010-03-09 10:29:00,73,2010-03-09 10:34:00,74,A  
3447,565,2010-03-09 10:37:00,58,2010-03-09 10:41:00,38,A  
3061,986,2010-03-09 10:43:00,17,2010-03-09 11:06:00,69,A  
2970,954,2010-03-09 10:45:00,60,2010-03-09 10:48:00,72,A  
1370,120,2010-03-09 10:45:00,85,2010-03-09 11:09:00,9,A  
1214,1140,2010-03-09 10:46:00,2,2010-03-09 11:00:00,63,A  
1573,535,2010-03-09 10:48:00,72,2010-03-09 11:02:00,59,A  
3492,784,2010-03-09 10:51:00,24,2010-03-09 10:56:00,39,A  
